,loss,accuracy,val_loss,val_accuracy
0,0.006398387762804986,0.9978110194206238,0.062485074850557994,0.9765369296073914
1,0.0021001110884989746,0.9992832541465759,0.02762584029410747,0.990019679069519
2,0.0015175578244969333,0.9994614720344543,0.005036907517356402,0.9987757205963135
3,0.0011706980957140298,0.9996009469032288,0.00737161584383453,0.9976599216461182
4,0.0010240220316542782,0.9996629357337952,0.010727907124043413,0.9966370463371277
5,0.001082847354313418,0.9996668100357056,0.00043341538811229955,0.9998760223388672
6,0.0009176632597943447,0.9997171759605408,0.00841586147475824,0.9972259402275085
