,loss,accuracy,val_loss,val_accuracy
0,0.0009634357188039113,0.99970942735672,0.015233069836680995,0.994327962398529
1,0.0009106870588894157,0.9996551871299744,0.0022982868440837483,0.9993956089019775
2,0.0007921212153966638,0.9997636675834656,0.004890228876922303,0.998481273651123
